Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,The St Augustine's Academy,23AYF0357902,"141,255.73",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Field View Primary School,23AYF0357905,"166,766.72",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Grove Primary Academy,23AYF0357908,"165,848.80",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,St Martin's Church of England Primary School,23AYF0357911,"101,869.76",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Chilton Academy Primary School,23AYF0357914,"128,953.96",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Ramsgate Arts Primary School,23AYF0357916,"119,415.86",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Upton Junior School,23AYF0357918,"156,644.59",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Highfields School,23AYF0357920,"645,124.44",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Highfields School,23AYF0357921,"170,996.07",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Highfields School,23AYF0357922,"126,092.02",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,College Central,23AYF0357925,"116,666.62",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Cuckmere House School,23AYF0357927,"74,166.64",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,New Horizons School,23AYF0357929,"74,999.97",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,St Mary's School,23AYF0357931,"67,499.97",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,The Workplace,23AYF0357933,"78,333.30",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,"St. Joseph's Catholic Primary School, A Voluntary",23AYF0357935,"62,975.83",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,St Ann's Church of England Primary School,23AYF0357938,"131,166.20",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,St Mary's and St Thomas' CofE Primary School,23AYF0357941,"78,914.04",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,St Michael with St Thomas CE Primary School,23AYF0357945,"66,001.83",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Baden-Powell and St Peter's CofE Junior School,23AYF0357949,"208,953.05",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Baden-Powell and St Peter's CofE Junior School,23AYF0357950,"45,880.60",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Bethany Church of England Junior School,23AYF0357952,"132,056.74",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Corfe Castle Church of England Primary School,23AYF0357955,"25,506.13",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Courthill Infant School,23AYF0357958,"109,583.18",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Heatherlands Primary School,23AYF0357961,"198,711.72",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Heathlands Primary Academy,23AYF0357964,"65,018.83",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Lilliput Church of England Voluntary Controlled In,23AYF0357968,"105,600.17",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Longfleet Church of England Primary School,23AYF0357971,"199,172.46",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Longfleet Church of England Primary School,23AYF0357972,"25,095.37",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Oakdale Junior School,23AYF0357974,"144,335.47",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Old Town Infant School and Nursery,23AYF0357978,"56,993.52",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Queen's Park Infant Academy,23AYF0357981,"114,026.61",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,St Clement's and St John's Church of England Infan,23AYF0357984,"99,742.44",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,St Luke's Church of England Primary School,23AYF0357988,"142,945.33",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Swanage St Mark's Church of England Primary School,23AYF0357991,"50,745.57",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Wareham St Mary Church of England Voluntary Contro,23AYF0357994,"59,735.11",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Wool Church of England Primary School,23AYF0357998,"35,418.32",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,All Saints Church of England Primary School,23AYF0358001,"115,825.00",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,ST JAMES CHURCH OF ENGLAND PRIMARY ACADEMY,23AYF0358004,"60,021.80",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,St Margaret's Church of England Junior School,23AYF0358012,"115,133.90",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Thomas's Academy,23AYF0358015,"86,155.72",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Bridgeview Special School,23AYF0358019,"54,166.65",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Griffin Primary School,23AYF0358021,"151,553.44",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Mountbatten Primary School,23AYF0358024,"109,586.12",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,The Sullivan Centre,23AYF0358030,"49,041.65",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Thorpepark Academy,23AYF0358032,"185,785.01",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Whitehouse Pupil Referral Unit,23AYF0358035,"34,166.65",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Marshland Primary Academy,23AYF0358037,"49,702.14",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Brooke Primary Academy,23AYF0358040,"108,390.03",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Euler Academy,23AYF0358044,"38,333.32",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,New Pastures Primary School,23AYF0358046,"84,180.32",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Hillsgrove Primary School,23AYF0358049,"126,743.81",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Holy Trinity Lamorbey Church of England School,23AYF0358053,"113,365.39",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Old Bexley Church of England School,23AYF0358055,"238,580.89",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Old Bexley Church of England School,23AYF0358056,"27,270.67",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,St Paulinus Church of England Primary School,23AYF0358059,"67,497.30",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,St Paul's Cray CE Primary School,23AYF0358061,"84,515.85",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Castilion Primary School,23AYF0358064,"132,775.85",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Manor Academy Sale,23AYF0358066,"135,833.28",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Manor Academy Sale,23AYF0358067,"33,333.32",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,PICTOR ACADEMY,23AYF0358069,"99,999.96",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,New Park Academy,23AYF0358071,"83,333.30",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Longford Park School,23AYF0358073,"55,833.31",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Bishop Carpenter Church of England Aided Primary S,23AYF0358075,"29,781.50",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Bishop Loveday Church of England Primary School,23AYF0358078,"120,659.86",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Sibford Gower Endowed Primary School,23AYF0358084,"29,322.18",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,The Warriner School,23AYF0358087,"611,038.65",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,The Warriner School,23AYF0358090,"64,349.53",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,High View Primary Learning Centre,23AYF0358101,"146,590.18",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,High View Primary Learning Centre,23AYF0358102,"33,764.40",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Hoyland Springwood Primary School,23AYF0358104,"54,204.88",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Kexborough Primary School,23AYF0358107,"64,445.57",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Laithes Primary School,23AYF0358109,"115,405.03",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Sandhill Primary School,23AYF0358112,"75,350.51",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Wellgate Primary School,23AYF0358114,"121,093.51",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Wombwell Park Street Primary School,23AYF0358117,"105,076.34",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Athersley South Primary School,23AYF0358120,"102,402.30",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Edward the Elder Primary School,23AYF0358123,"80,269.87",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Elston Hall Primary School,23AYF0358126,"221,500.48",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Goldthorn Park Primary,23AYF0358129,"139,760.18",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Palmers Cross Primary School,23AYF0358132,"75,827.43",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Pheasey Park Farm Primary and Early Years Centre,23AYF0358136,"181,570.94",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Culverstone Green Primary School,23AYF0358139,"62,032.83",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Meopham Community Academy,23AYF0358142,"125,823.17",Current grants - Academy Trust
Department for Education,ESFA,01/02/2023,Grants Expenditure,ESFA Funding Directorate,Meopham Community Academy,23AYF0358143,"27,005.94",Current grants - Academy Trust
