Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Catholic comprehensive School,22AYF0681983,"333,897.04 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Catholic comprehensive School,EUPS912997,"52,630.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Catholic First School,22AYF0676596,"63,867.68 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Thomas More Catholic High School, A Specialist",22AYF0689197,"302,795.25 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Thomas More Catholic High School, A Specialist",EUPS917163,"46,154.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Catholic Primary School,22AYF0670672,"111,081.45 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Catholic Primary School,22AYF0674052,"121,579.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Catholic Primary School,22AYF0676529,"64,329.91 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Catholic Primary School,22AYF0681385,"149,628.33 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Catholic Primary School,22AYF0682116,"57,294.26 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Thomas More Catholic Primary School, Kidlington",22AYF0688292,"52,117.15 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Thomas More Catholic Primary, a Voluntary Acade",22AYF0681986,"70,849.43 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Catholic School,22AYF0676532,"352,920.27 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Catholic School,22AYF0676534,"69,045.60 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Catholic School,22AYF0684031,"578,003.29 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Catholic School,22AYF0684032,"141,857.91 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Catholic School,22AYF0684033,"124,799.28 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Catholic School,EUPS913553,"96,883.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Catholic School,EUPS919850,"58,253.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,ST THOMAS MORE CATHOLIC SCHOOL,22AYF0661503,"108,308.54 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,ST THOMAS MORE CATHOLIC SCHOOL,22AYF0661505,"536,789.44 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,ST THOMAS MORE CATHOLIC SCHOOL,EUPS915521,"90,415.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Catholic School and Sixth Form Coll,22AYF0686859,"353,710.63 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Catholic School and Sixth Form Coll,22AYF0686861,"99,075.88 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Catholic School and Sixth Form Coll,EUPS918969,"61,149.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Catholic Voluntary Academy,22AYF0681681,"203,188.97 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Catholic Voluntary Academy,EUPS920163,"33,234.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,ST THOMAS MORE CATHOLIC VOLUNTARY ACADEMY,22AYF0681917,"85,084.25 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More High School,22AYF0660270,"378,388.85 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More High School,22AYF0660273,"125,611.87 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More High School,EUPS916113,"65,121.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Primary School,22AYF0681153,"52,898.08 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More RC Primary School,22AYF0675299,"66,797.69 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Roman Catholic Academy,22AYF0661211,"108,164.79 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Roman Catholic Academy,22AYF0661213,"610,625.37 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Roman Catholic Academy,EUPS915586,"99,790.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas More Roman Catholic Primary School,22AYF0685543,"59,070.99 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Thomas More's Catholic Primary School, Colchest",22AYF0688703,"61,152.64 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas of Canterbury Catholic Primary School,22AYF0663805,"191,465.11 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas of Canterbury Catholic Primary School,EUPS916149,"30,222.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas Of Canterbury Catholic Primary School,22AYF0694255,"30,148.94 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas of Canterbury School,22AYF0693676,"127,728.21 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Thomas of Canterbury School, a Catholic Volunta",22AYF0681989,"64,910.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Uny C of E Academy,22AYF0660136,"67,643.27 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Urban's Catholic Primary School,22AYF0681322,"63,217.07 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Ursula's E-ACT Academy,22AYF0666347,"174,325.23 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Ursula's E-ACT Academy,22AYF0666348,"27,708.02 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,St Ursula's E-ACT Academy,EUPS915750,"26,394.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Vigor & St John Church School,22AYF0683502,"61,856.43 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Vincent College,22AYF0673433,"225,695.07 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Vincent College,22AYF0673434,"79,999.97 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,ESFA Funding Directorate,St Vincent College,FCSAEB A186253-A,"28,211.00 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Vincents Catholic Primary School,22AYF0681980,"62,432.32 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Vincent's Catholic Primary School,22AYF0681992,"75,174.14 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Vincent's Voluntary Catholic Academy,22AYF0681157,"69,765.80 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Walburga's Cath Primary Sch, A Voluntary Acad",22AYF0661639,"61,960.62 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Werburgh's CE (A) Primary School,22AYF0687766,"42,971.99 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Werburgh's CofE Primary School,22AYF0665496,"92,712.36 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Werburgh's Primary School,22AYF0693851,"135,280.06 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Wilfrids Academy,22AYF0665342,"104,166.63 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Wilfrid's Catholic High School & Sixth Form Col,22AYF0683630,"637,191.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Wilfrid's Catholic High School & Sixth Form Col,22AYF0683633,"50,684.64 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,St Wilfrid's Catholic High School & Sixth Form Col,EUPS915493,"99,656.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Wilfrids Catholic Primary,22AYF0676503,"144,703.59 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Wilfrids Catholic Primary School,22AYF0681488,"84,232.79 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Wilfrid's Catholic Primary School,22AYF0682003,"92,353.72 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Wilfrid's Catholic Primary School,22AYF0687851,"104,375.42 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Wilfrid's Catholic Primary School, Gateshead",22AYF0695210,"46,624.17 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Wilfrid's Catholic Primary School, Gateshead",22AYF0695209,"46,624.17 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,"St Wilfrid's Catholic Primary School, Gateshead",EUPS846922,"-46,624.18 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Wilfrid's Church of England Academy,22AYF0681995,"571,373.56 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Wilfrid's Church of England Academy,22AYF0681999,"101,070.07 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,St Wilfrid's Church of England Academy,EUPS916744,"94,331.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Wilfrid's CofE Aided Primary School Northenden,22AYF0682029,"99,643.52 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Wilfrid's RC College,22AYF0661289,"60,495.75 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Wilfrid's RC College,22AYF0661291,"535,835.11 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,St Wilfrid's RC College,EUPS915605,"91,618.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Wilfrid's Roman Catholic Voluntary Aided Primary School,22AYF0694802,"78,152.47 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St William’s Catholic Primary School,22AYF0661412,"40,233.99 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St William's Catholic Primary,22AYF0661667,"54,562.06 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Winefride's Catholic Primary School,22AYF0661642,"133,547.12 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Winefride's RC Primary School,22AYF0695047,"108,683.86 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Winnow CofE School,22AYF0663202,"28,044.16 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Wulstan's Catholic Primary School,22AYF0663784,"117,777.80 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St Wulstan's Catholic Primary School,22AYF0667184,"56,599.39 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St. Anne's Catholic Primary Academy,22AYF0674843,"73,318.71 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St. Augustine's Academy,22AYF0680887,"64,696.42 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St. Bede’s Catholic Primary and Nursery School,22AYF0661331,"67,390.61 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,St. Catherine's CE Primary School,22AYF0674915,"64,267.50 ",Current grants - Academy Trust,,,,,,,,,
