Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,,,,,,,,,
Department for Education,Core,21/03/2022,Grants Expenditure,Capital Directorate,Kier Construction Southern,D-PINV044084,"919,364.39",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,04/03/2022,Grants Expenditure,Capital Directorate,Kier Western & Wales,D-PINV043611,"55,225.13",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,02/03/2022,Grants Expenditure,Capital Directorate,McAvoy Group Ltd,D-PINV043588,"544,644.98",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,08/03/2022,Grants Expenditure,Capital Directorate,Morgan Sindall Construction & Infrastructure Ltd,D-PINV043593,"105,292.96",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,18/03/2022,Grants Expenditure,Capital Directorate,Morgan Sindall Construction & Infrastructure Ltd,D-PINV044000,"110,078.03",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,18/03/2022,Grants Expenditure,Capital Directorate,Morgan Sindall Construction & Infrastructure Ltd,D-PINV044001,"345,718.18",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,16/03/2022,Grants Expenditure,Capital Directorate,Morgan Sindall Construction & Infrastructure Ltd,D-PINV044002,"604,651.54",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,24/03/2022,Grants Expenditure,Capital Directorate,Morgan Sindall Construction & Infrastructure Ltd,D-PINV044158,"396,923.81",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,25/03/2022,Grants Expenditure,Capital Directorate,Morgan Sindall Construction & Infrastructure Ltd,D-PINV044239,"795,012.00",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,25/03/2022,Grants Expenditure,Capital Directorate,Morgan Sindall Construction & Infrastructure Ltd,D-PINV044240,"45,784.22",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,10/03/2022,Grants Expenditure,Capital Directorate,Spatial Initiative Ltd,D-PINV043608,"84,893.62",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,18/03/2022,Grants Expenditure,Capital Directorate,ST HELENS METRO BOROUGH COUNCIL,CL043597,"245,540.57",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,18/03/2022,Grants Expenditure,Capital Directorate,SURREY COUNTY COUNCIL,CL043595,"251,974.00",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,15/03/2022,Grants Expenditure,Capital Directorate,T&B (CONTRACTORS) LTD,D-PINV043902,"47,630.42",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,21/03/2022,Grants Expenditure,Capital Directorate,Tilbury Douglas Construction Limited,D-PINV044092,"279,124.67",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,02/03/2022,Grants Expenditure,Capital Directorate,Wates Construction Ltd,D-PINV043589,"246,124.66",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,16/03/2022,Grants Expenditure,Capital Directorate,Wates Construction Ltd,D-PINV044007,"1,437,798.91",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,22/03/2022,Grants Expenditure,Capital Directorate,Wates Construction Ltd,D-PINV044030,"2,430,948.73",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,28/03/2022,Grants Expenditure,Capital Directorate,Wates Construction Ltd,D-PINV044242,"638,419.66",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,18/03/2022,Grants Expenditure,Capital Directorate,WESTMINSTER RC DIOCESE TRUST SBF PROJECTS,CAY095815,"859,887.89",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,04/03/2022,Grants Expenditure,Capital Directorate,Arcadis LLP,D-PINV043673,"27,323.10",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,17/03/2022,Grants Expenditure,Capital Directorate,BAM Construction Ltd,D-PINV044020,"828,702.18",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,28/03/2022,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV044324,"908,317.66",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,04/03/2022,Grants Expenditure,Capital Directorate,Faithful & Gould,D-PINV043509,"25,584.00",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,04/03/2022,Grants Expenditure,Capital Directorate,Faithful & Gould,D-PINV043604,"42,384.00",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,04/03/2022,Grants Expenditure,Capital Directorate,Faithful & Gould,D-PINV043605,"42,384.00",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,04/03/2022,Grants Expenditure,Capital Directorate,Faithful & Gould,D-PINV043606,"42,384.00",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,04/03/2022,Grants Expenditure,Capital Directorate,Faithful & Gould,D-PINV043609,"42,384.00",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,04/03/2022,Grants Expenditure,Capital Directorate,Faithful & Gould,D-PINV043637,"43,992.00",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,08/03/2022,Grants Expenditure,Capital Directorate,Faithful & Gould,D-PINV042285,"84,295.80",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,08/03/2022,Grants Expenditure,Capital Directorate,Faithful & Gould,D-PINV043507,"31,500.00",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,08/03/2022,Grants Expenditure,Capital Directorate,Faithful & Gould,D-PINV043786,"42,384.00",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,10/03/2022,Grants Expenditure,Capital Directorate,Faithful & Gould,D-PINV043007,"59,832.00",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,28/03/2022,Grants Expenditure,Capital Directorate,Faithful & Gould,D-PINV042780,"38,293.20",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,28/03/2022,Grants Expenditure,Capital Directorate,Faithful & Gould,D-PINV042829,"27,537.80",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Capital Directorate,Galliford Try Building Ltd,D-PINV044378,"88,721.66",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,09/03/2022,Grants Expenditure,Capital Directorate,Gleeds Management Services Ltd,D-PINV043772,"37,240.00",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,14/03/2022,Grants Expenditure,Capital Directorate,Gleeds Management Services Ltd,D-PINV043924,"30,287.00",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,09/03/2022,Grants Expenditure,Capital Directorate,Mace Ltd,D-PINV043654,"30,864.86",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,14/03/2022,Grants Expenditure,Capital Directorate,Mace Ltd,D-PINV043914,"43,641.48",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,04/03/2022,Grants Expenditure,Capital Directorate,Mott MacDonald Ltd,D-PINV043573,"82,777.20",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,04/03/2022,Grants Expenditure,Capital Directorate,Mott MacDonald Ltd,D-PINV043576,"49,589.28",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,08/03/2022,Grants Expenditure,Capital Directorate,Mott MacDonald Ltd,D-PINV043099,"28,835.10",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,14/03/2022,Grants Expenditure,Capital Directorate,Mott MacDonald Ltd,D-PINV043879,"50,541.59",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,08/03/2022,Grants Expenditure,Capital Directorate,Net Zero Buildings Limited,D-PINV043755,"167,550.68",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,23/03/2022,Grants Expenditure,Capital Directorate,Net Zero Buildings Limited,D-PINV044167,"407,353.24",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,03/03/2022,Grants Expenditure,Capital Directorate,REDS10 UK Limited,D-PINV043627,"30,754.36",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,04/03/2022,Grants Expenditure,Capital Directorate,Turner & Townsend,D-PINV042936,"30,000.00",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,07/03/2022,Grants Expenditure,Capital Directorate,Turner & Townsend,D-PINV043702,"64,824.90",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,04/03/2022,Grants Expenditure,Capital Directorate,Wates Construction Ltd,D-PINV043630,"418,003.46",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,15/03/2022,Grants Expenditure,Capital Directorate,Wates Construction Ltd,D-PINV043995,"969,057.60",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,15/03/2022,Grants Expenditure,Capital Directorate,Wates Construction Ltd,D-PCR001013,"-969,057.60",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,15/03/2022,Grants Expenditure,Capital Directorate,Wates Construction Ltd,D-PINV043996,"969,057.60",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,16/03/2022,Grants Expenditure,Capital Directorate,Wates Construction Ltd,D-PINV043998,"1,114,536.00",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,17/03/2022,Grants Expenditure,Capital Directorate,Wates Construction Ltd,D-PINV044040,"798,816.66",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,21/03/2022,Grants Expenditure,Capital Directorate,Wates Construction Ltd,D-PINV044107,"80,477.14",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,29/03/2022,Grants Expenditure,Capital Directorate,Willmott Dixon Construction Limited,D-PINV044374,"672,964.64",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,17/03/2022,Grants Expenditure,Capital Directorate,Wood Group UK Limited,D-PINV044028,"45,469.56",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,18/03/2022,Grants Expenditure,Capital Directorate,BARKING & DAGENHAM LONDON BOROUGH COUNCIL,CL043381,"524,242.41",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,18/03/2022,Grants Expenditure,Capital Directorate,DEVON COUNTY COUNCIL,CL043596,"139,176.71",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,18/03/2022,Grants Expenditure,Capital Directorate,PETERBOROUGH CITY COUNCIL,CL043382,"5,427,729.62",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,18/03/2022,Grants Expenditure,Capital Directorate,PETERBOROUGH CITY COUNCIL,CL043383,"340,688.52",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,18/03/2022,Grants Expenditure,Capital Directorate,PETERBOROUGH CITY COUNCIL,CL043384,"794,939.89",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,18/03/2022,Grants Expenditure,Capital Directorate,WESTMINSTER CITY COUNCIL,CL043380,"174,358.00",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,02/03/2022,Grants Expenditure,Capital Directorate,Arcadis LLP,D-PINV043614,"158,027.23",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,04/03/2022,Grants Expenditure,Capital Directorate,Arcadis LLP,D-PINV043733,"38,442.60",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,04/03/2022,Grants Expenditure,Capital Directorate,Arcadis LLP,D-PINV043736,"39,510.61",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,04/03/2022,Grants Expenditure,Capital Directorate,Arcadis LLP,D-PINV043742,"38,358.00",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,15/03/2022,Grants Expenditure,Capital Directorate,Arcadis LLP,D-PINV043955,"34,091.98",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Capital Directorate,Arcadis LLP,D-PINV044342,"149,731.21",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,23/03/2022,Grants Expenditure,Capital Directorate,Ark Atwood School,D-CINV002559,"275,977.95",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,23/03/2022,IS/IT,Capital Directorate,Aspirations Academies Trust,D-CINV002391,"7,576.30",ICT Equpment,,,,,,,,,
Department for Education,Core,23/03/2022,Grants Expenditure,Capital Directorate,Aspirations Academies Trust,D-CINV002391,"37,881.52",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,16/03/2022,IS/IT,Capital Directorate,Badbury Park Primary School,D-CINV002606,"5,275.91",ICT Equpment,,,,,,,,,
Department for Education,Core,16/03/2022,Grants Expenditure,Capital Directorate,Badbury Park Primary School,D-CINV002606,"26,379.53",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,01/03/2022,Grants Expenditure,Capital Directorate,BAM Construction Ltd,D-PINV043574,"180,000.00",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,16/03/2022,Grants Expenditure,Capital Directorate,BAM Construction Ltd,D-PINV043901,"1,541,354.83",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,18/03/2022,Grants Expenditure,Capital Directorate,BAM Construction Ltd,D-PINV044090,"690,172.19",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,24/03/2022,Grants Expenditure,Capital Directorate,BAM Construction Ltd,D-PINV044209,"1,357,895.35",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Capital Directorate,BAM Construction Ltd,D-PINV044327,"69,253.03",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,24/03/2022,Grants Expenditure,Capital Directorate,Bevan Brittan LLP,D-PINV043993,"2,670,000.00",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,02/03/2022,Grants Expenditure,Capital Directorate,Bohunt Horsham,D-CINV002554,"77,053.35",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,04/03/2022,Grants Expenditure,Capital Directorate,Bonsers Restoration Ltd,D-PINV043540,"440,632.52",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,29/03/2022,Grants Expenditure,Capital Directorate,Bonsers Restoration Ltd,D-PINV044325,"250,026.96",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,03/03/2022,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV043341,"1,738,656.60",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,03/03/2022,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV043582,"342,485.48",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,07/03/2022,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV043712,"265,417.66",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,15/03/2022,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV043780,"1,941,452.08",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,08/03/2022,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV043709,"127,071.48",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,11/03/2022,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV043268,"1,193,143.02",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,09/03/2022,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV043429,"230,150.40",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,11/03/2022,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV042832,"51,495.47",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,28/03/2022,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV044046,"138,373.20",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,18/03/2022,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV044047,"230,533.20",Capital grants - Academy Trust,,,,,,,,,
